year,month,day,weekend,hour,collision_type,injury_type,primary_factor,reported_location,unique_id
2010,2,2,Weekday,800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ROLLING RIDGE WAY & UNKNOWN,23891
2010,2,3,Weekday,1200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,EDGAR LANE & HANDY ROAD RD,23892
2010,2,3,Weekday,2100,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,052M & SR46,23893
2010,2,4,Weekday,1700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,ON RAMP TO NB SR 37 & W 3RD ST,23894
2010,2,2,Weekday,1000,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,TENTH ST & TULIP TREE,23895
2010,2,5,Weekday,1800,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OFF RAMP FROM NB SR 37 RAMP & W 3RD,23896
2010,2,7,Weekend,1100,2-Car,No injury/unknown,IMPROPER TURNING,45 46 BYP & COLLEGE,23897
2010,2,1,Weekday,1900,2-Car,No injury/unknown,IMPROPER LANE USAGE,45 46 & NORTH WALNUT ST,23898
2010,2,6,Weekend,2000,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,CHURCH ST & VERNAL,23899
2010,2,2,Weekday,900,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SR46E,23900
2010,2,3,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S,23901
2010,2,6,Weekday,0,2-Car,No injury/unknown,UNSAFE BACKING,NOTHR JORDAN AVE,23902
2010,2,7,Weekend,1600,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,VARSITY LN,23903
2010,3,4,Weekday,1500,3+ Cars,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SB 37 EXIT & SR45W,23904
2010,2,3,Weekday,2100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,300 E SOUTHERN ST & S WALNUT,23905
2010,3,2,Weekday,900,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,PRIVATE & S COLLEGE MALL RD,23906
2010,3,4,Weekday,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,JACOB DR DR & WHITEHALL CROSSING BLVD,23907
2010,3,2,Weekday,1700,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,SR46W & UNIONVALLEY,23908
2010,3,4,Weekday,800,1-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,FULLERTON PIKE & MONROE MEDICAL PARK,23909
2010,3,3,Weekday,1400,2-Car,No injury/unknown,VIEW OBSTRUCTED,CAPITAL & SR46W,23910
2010,3,4,Weekday,1500,2-Car,No injury/unknown,GLARE,HEDRICK & SR46W,23911
2010,3,7,Weekend,1000,Moped/Motorcycle,Incapacitating,ROADWAY SURFACE CONDITION,BETULA LN & TEOMA,23912
2010,3,2,Weekday,1200,2-Car,No injury/unknown,CELL PHONE USAGE,600 BLOCK W 2ND ST & ROGERS,23913
2010,3,2,Weekday,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BLUE EAST LOT ST,23914
2010,3,4,Weekday,2200,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,NORTH LOUDEN RD & WEST RATLIFF,23915
2010,3,5,Weekday,700,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,BETHAL LANE & HINKLE ROAD RD,23916
2010,3,7,Weekend,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MULLER PARKWAY DR,23917
2010,3,7,Weekend,600,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,45 46 & NORTH KINSER PIKE,23918
2010,3,2,Weekday,1300,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,JORDAN & LAW LANE ST,23919
2010,3,4,Weekday,1700,Cyclist,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,JORDAN & PRESIDENTS DR,23920
2010,3,5,Weekday,2100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,JORDAN AVE & PRESIDENTS,23921
2010,4,6,Weekend,2100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,MCCORMICK RD & SMITHVILLE,23922
2010,3,3,Weekday,700,Bus,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,S EALNUT ST PK PIKE & S FAIRFAX RD,23923
2010,3,4,Weekday,1900,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,JUDAH & SR446S,23924
2010,4,6,Weekend,2200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,TWIN OAKS RDG,23925
2010,4,2,Weekday,2100,3+ Cars,No injury/unknown,WRONG WAY ON ONE WAY,KELLI & SR46W,23926
2010,4,6,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,MCCORMICK RD & SMITHVILLE,23927
2010,3,4,Weekday,1900,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,HOWARD RD & SR48W,23928
2010,4,2,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BLOOMFIELD RD & LIBERTY,23929
2009,11,5,Weekday,1800,1-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,SMITH PIKE,23930
2010,4,4,Weekday,0,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,1800 MARQUIS DR & CRESENT,23931
2010,4,5,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,1309 EAST 10TH PARKING LOT ST & FEE,23932
2010,4,5,Weekday,1600,Moped/Motorcycle,No injury/unknown,RAN OFF ROAD RIGHT,KINSER PIKE & OLD N SR 37,23933
2010,4,6,Weekday,800,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,IU WELLS LIBRARY LOT DR & JORDAN,23934
2010,4,3,Weekday,600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,CURRY PIKE & SR45W,23935
2010,4,4,Weekday,900,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR46W,23936
2010,4,1,Weekday,2200,1-Car,No injury/unknown,UNSAFE SPEED,HUDOLF & ROBINSON RD,23937
2010,4,4,Weekday,1000,2-Car,No injury/unknown,UNSAFE BACKING,BALLANTINE GARAGE LOWER LEVEL DR & HAWTHORNE,23938
2010,3,6,Weekend,1900,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,CUTRIGHT HIGH WATER RAMP RD & MAIN ROAD CUTRIGHT SRA RD,23939
2010,4,6,Weekday,1700,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,CURRTY PIKE & PROFILE PARKWAY,23940
2010,4,1,Weekend,0,2-Car,No injury/unknown,UNSAFE BACKING,EAST VASITY LN,23941
2010,4,4,Weekday,200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,N SR 45 46 BYP,23942
2010,4,5,Weekday,0,3+ Cars,No injury/unknown,CELL PHONE USAGE,8 & DUNN ST,23943
2010,4,5,Weekday,200,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S BASSWOOD CIR,23944
2010,4,7,Weekend,1700,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,MEADOWVALE & UNIONVALLEY RD,23945
2010,5,4,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,2863 E STATE HIGHWAY 45 HWY & LIBERTY,23946
2010,5,2,Weekday,2000,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,MCNEELY & UNIONVALLEY RD,23947
2010,5,6,Weekend,2300,2-Car,No injury/unknown,UNSAFE BACKING,20TH & VARSITY LN,23948
2010,5,4,Weekday,1700,1-Car,Non-incapacitating,ALCOHOLIC BEVERAGES,CUTRIGHT ST & SR446,23949
2010,5,4,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ALLEN & SR45W,23950
2010,5,4,Weekday,1100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,2300 E MOORES PIKE PIKE & CAPE COD DR,23951
2010,5,7,Weekend,200,1-Car,No injury/unknown,DRIVER ASLEEP OR FATIGUED,BRIARGATE & SR46W,23952
2010,5,2,Weekday,2000,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,LENARD SPRINGS RD & THAT,23953
2010,5,2,Weekday,1800,2-Car,No injury/unknown,UNSAFE BACKING,4001 W 3RD ST,23954
2010,5,3,Weekday,700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR37S,23955
2010,5,4,Weekday,1500,2-Car,No injury/unknown,RAN OFF ROAD RIGHT,COUNTY LINE ROAD & SR45W,23956
2010,5,5,Weekday,2000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,COLLEGE MALL & ENTRY EXIT EASTLAND PLAZA DR,23957
2010,5,6,Weekday,1600,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,BLOOMFIELD RD & STATE RD 37 OFF RAMP,23958
2010,5,3,Weekday,1500,1-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,DELAP ROAD RD,23959
2010,5,6,Weekday,1800,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,STRAIN RIDGE RD & TIERNEY,23960
2010,5,3,Weekday,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ALLEN ST ST & PATTERSON DR,23961
2010,5,3,Weekday,1200,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,13 RAMP & W 3RD,23962
2010,5,7,Weekend,1200,Moped/Motorcycle,No injury/unknown,UNSAFE LANE MOVEMENT,FEE LN & MCNUTT,23963
2010,5,3,Weekday,2100,2-Car,Non-incapacitating,IMPROPER TURNING,COVENANTER & STRATUM LN,23964
2010,5,4,Weekday,900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ARLINGTON & SR46,23965
2010,5,3,Weekday,2200,2-Car,No injury/unknown,UNSAFE BACKING,OLD 37 SR HWY,23966
2010,5,5,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S PATTERSON & W 2ND ST,23967
2010,5,6,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,WALNUT ST,23968
2010,6,4,Weekday,1900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,1OTH & SR46E,23969
2010,5,5,Weekday,1500,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,FORREST PARK & SMITH PIKE,23970
2010,6,6,Weekday,1000,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,S TECH PARK & TAPP RD,23971
2010,6,6,Weekday,800,1-Car,No injury/unknown,UNSAFE SPEED,N MATHERS RD & W MT TABOR,23972
2010,5,7,Weekend,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,OLD STATE RD 37 SOUTH HWY & ORCHARD,23973
2010,6,6,Weekend,2300,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,OLD 37 NORTH HWY & ROBINSON,23974
2010,6,5,Weekday,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ALLEY BETWEEN 3RD AND 4TH STRE & DUNN ST,23975
2010,6,6,Weekday,200,1-Car,No injury/unknown,TIRE FAILURE OR DEFECTIVE,CUTRIGHT & SR446S,23976
2010,6,6,Weekday,1000,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,FEE & IU ASSEMBLY HALL FIELDHOUSE N DR,23977
2010,6,5,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,RODGERS ST & THAT,23978
2010,6,4,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,45 WEST & WAL MART PARKING LOT ISLE,23979
2010,6,6,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ECHO BEND LN & HARVEST,23980
2010,6,3,Weekday,600,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,COLLEGE AVE & SR37N,23981
2010,6,5,Weekday,1600,2-Car,No injury/unknown,IMPROPER TURNING,COUNTY LINE & TEXAS RIDGE RD,23982
2010,6,5,Weekday,1700,2-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,SR37 & W GOURLEY,23983
2010,6,3,Weekday,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37 FOURLANE NORTH & TAPP RD RD,23984
2010,6,6,Weekday,1800,2-Car,No injury/unknown,LEFT OF CENTER,MT CARMEL & STINESVILLE RD,23985
2010,6,6,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,LIBERTY & W BLOOMFIELD RD,23986
2010,6,7,Weekend,2000,2-Car,No injury/unknown,ALCOHOLIC BEVERAGES,CUTWRIGHT SRA RAMP,23987
2010,6,7,Weekend,800,1-Car,No injury/unknown,UNSAFE SPEED,HOWARD RD & ST RD 43,23988
2010,6,4,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,2316 N WALNUT ST & 45 46,23989
2010,7,2,Weekday,1600,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,CAPITOL AVE,23990
2010,6,4,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,HEDRICK & SR46W,23991
2010,7,3,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,CARMOLA DR & DRIVEWAY OF 3855 CARMOLA,23992
2010,7,5,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,1320 E JORDAN AVE,23993
2010,7,5,Weekday,900,1-Car,No injury/unknown,VIEW OBSTRUCTED,MT GILEAD & PRIVATE DRIVE 3031 MT GILEAD RD,23994
2010,7,7,Weekend,2200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BRIAR GATE & SR46W,23995
2010,7,3,Weekday,700,2-Car,No injury/unknown,UNSAFE BACKING,STONEYBROOK & STOUTES CRK RD,23996
2010,7,4,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,STONELAKE & W STATE ROAD 45 46 BYP,23997
2010,7,5,Weekday,1200,2-Car,No injury/unknown,UNSAFE SPEED,EAST COVE & VALLEY MISSION LN,23998
2010,7,7,Weekend,900,1-Car,No injury/unknown,UNSAFE SPEED,KETCHUM RD & OLD STATE ROAD 37,23999
2010,7,7,Weekend,2300,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,RICHARDSON & SR446S,24000
2010,6,2,Weekday,1100,2-Car,No injury/unknown,LEFT OF CENTER,CR00S & LODGE,24001
2010,7,4,Weekday,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,45 46 & WALNUT ST,24002
2010,7,4,Weekday,1100,2-Car,No injury/unknown,UNSAFE BACKING,17TH & BLUE LOT SOUTH DR,24003
2010,7,4,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S BOUND 37 EXIT & SR45W,24004
2010,7,5,Weekday,900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,45 & SR37S,24005
2010,7,7,Weekend,1100,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,8 & COLLEGE AVE,24006
2010,7,7,Weekend,1800,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,WEST 45 HWY,24007
2010,6,4,Weekday,2100,2-Car,No injury/unknown,UNSAFE BACKING,E GOODNIGHT WAY,24008
2010,7,4,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,OLD 37 HWY & RHORER,24009
2010,8,1,Weekend,1400,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,11 & COLLEGE AVE,24010
2010,7,4,Weekday,1900,2-Car,No injury/unknown,LEFT OF CENTER,OLD DUTCH CHURCH & RED HILL RD,24011
2010,7,6,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LEONARD SPRINGS & PARKING LOT CT,24012
2010,8,5,Weekday,1100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,ATWATER FESS LOT SOUTH DR & FESS,24013
2010,7,4,Weekday,1000,1-Car,No injury/unknown,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,RATLIFF & THOMAS RD,24014
2010,8,3,Weekday,1600,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR45W & WEST ISON,24015
2010,8,3,Weekday,1300,1-Car,No injury/unknown,CELL PHONE USAGE,ASDFASFD & I37S,24016
2010,8,7,Weekend,1200,2-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,KINSER & SR46W,24017
2010,8,5,Weekday,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,1900 EAST TENTH & 400 BLOCK OF NORTH UNION ST,24018
2010,8,6,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,DRIVE RD & E POINT,24019
2010,8,2,Weekday,900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,3400 BLK S WALNUT ST & RHORER,24020
2010,8,2,Weekday,2200,2-Car,No injury/unknown,IMPROPER LANE USAGE,3 RD STREET ST & SWAIN,24021
2010,8,2,Weekday,1000,2-Car,No injury/unknown,UNSAFE BACKING,EAST SR 45 46 BYP,24022
2010,8,3,Weekday,1000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BRIARGATE & SR46W,24023
2010,8,6,Weekend,2100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LAKE VIEW & SR46W,24024
2010,8,7,Weekend,1100,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,1500 BLOCK OF EAST THIRD ST & 300 BLOCK OF SOUTH SWAIN,24025
2010,8,1,Weekend,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,RHORER ROAD & WALNUR STREET PIKE RD,24026
2010,9,4,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,NORWAY DR & SMITH,24027
2010,9,6,Weekday,700,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,2700 S WALNUT ST & DRIVE TO 2750 S WALNUT,24028
2010,9,6,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,CONSTABLE & SR35W,24029
2010,9,7,Weekend,1300,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,ENTEXT TO RICHLAND PLAZA & UNIONVALLEY RD,24030
2010,9,2,Weekday,2200,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,E BRYN MAWR & SNODDY RD,24031
2010,9,4,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,1200 W ST RD 45 46 BYPASS & SR4546E,24032
2010,9,4,Weekday,1100,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,3000 W BLOOMFIELD RD & EXIT RMP 14,24033
2010,9,6,Weekday,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & STATE ROAD 45 SOUTH,24034
2010,9,4,Weekday,2100,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,MOORES CREEK SHELTER PARKING,24035
2010,9,2,Weekday,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,CURRY PIKE & WHITEHALL,24036
2010,9,2,Weekday,1400,2-Car,No injury/unknown,LEFT OF CENTER,GOODNIGHT WAY WAY,24037
2010,9,2,Weekday,600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BLOOMFIELD & LEONARD SPRINGS RD,24038
2010,9,3,Weekday,1500,2-Car,No injury/unknown,IMPROPER LANE USAGE,COLLEGE ST & OLD 37 N,24039
2010,9,3,Weekday,1700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,GOURLY PIKE,24040
2010,9,4,Weekday,2300,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,1OTH ST & JORDAN,24041
2010,9,6,Weekday,1400,1-Car,No injury/unknown,UNSAFE BACKING,DUNN & N CONCOURSE MEMORIAL STADIUM DR,24042
2010,9,6,Weekday,1800,2-Car,No injury/unknown,UNSAFE SPEED,HEDRICK & SR46W,24043
2010,9,1,Weekend,100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E STRATUM WAY,24044
2010,9,7,Weekend,1100,2-Car,No injury/unknown,UNSAFE BACKING,W RICHLAND PLAZA DR,24045
2010,9,6,Weekday,1600,3+ Cars,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,BLOOMFIELD RD & LIBERTY,24046
2010,9,4,Weekday,900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37 NORTH FOURLANE & TAPP RD,24047
2010,10,6,Weekend,2300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BRIARGATE & SR46W,24048
2010,10,1,Weekend,0,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,RICHARDSON & SOUTHSHORE DR,24049
2010,10,1,Weekday,1900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,10TH ST & 45 46,24050
2010,10,2,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,E 7TH ST & STADIUM,24051
2010,10,2,Weekday,1600,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,COLLEGE & SR37N,24052
2010,10,2,Weekday,1100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,ENTRANTCE TO COUNTRY CLUB DRIV & ROGERS ST,24053
2010,10,3,Weekday,1300,2-Car,No injury/unknown,UNSAFE BACKING,JORDAN & READ WEST LOT DR,24054
2010,10,5,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,HEDRICK & SR46W,24055
2010,10,4,Weekday,1500,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,9 & WASHINGTON ST,24056
2010,10,6,Weekend,1900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & SR4546S,24057
2010,10,2,Weekday,1100,2-Car,No injury/unknown,IMPROPER TURNING,11TH & FEE LN,24058
2010,10,1,Weekend,1500,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,1ST STREET SANDERS & S FAIRFAX RD,24059
2010,10,3,Weekday,1400,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,OFF RAMP TO 2ND STREET & SR37S,24060
2010,10,4,Weekday,2000,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,COLLEGE & SR37N,24061
2010,10,4,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,757 N FOREST (MONROE HALL) AVE & EAST COTTAGE GROVE,24062
2010,10,6,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 11TH & FEE LN,24063
2010,10,7,Weekend,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MIAMI ST & NAVAJO,24064
2010,10,2,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,NB SR 37 & THIRD ST,24065
2010,10,3,Weekday,1700,Moped/Motorcycle,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,JORDAN AVE & PRESIDENTS,24066
2010,10,4,Weekday,1000,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR37S & YONKERS,24067
2010,10,6,Weekday,1100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,3800 N WALNUT ST & OLD ST RD 37,24068
2010,10,6,Weekday,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BUICK CADILLAC & N S DRIVE DR,24069
2010,10,7,Weekend,1500,Bus,No injury/unknown,UNSAFE BACKING,3901 N KINSER PIKE & PROW,24070
2010,10,5,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S HICKORY LEAF DR & WALMART,24071
2010,10,1,Weekend,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,HENDERSON ST & UNIVERSITY,24072
2010,10,1,Weekend,1700,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,2 ND & COLLEGE MALL RD,24073
2010,10,1,Weekday,2300,2-Car,No injury/unknown,IMPROPER TURNING,7TH & JORDAN AVE,24074
2010,10,7,Weekend,1200,1-Car,Non-incapacitating,LEFT OF CENTER,ARLINGTON RD & STONEYBROOK,24075
2010,10,1,Weekend,1300,2-Car,No injury/unknown,IMPROPER TURNING,ELEVENTH & FEE LN,24076
2010,10,2,Weekday,800,2-Car,No injury/unknown,UNSAFE BACKING,SOUTH PATTERSON DR,24077
2010,10,2,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,2900 N WALNUT ST & BLUERIDGE,24078
2010,10,6,Weekday,1400,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,CONSTITUTION & CURRY PIKE,24079
2010,10,3,Weekday,1000,2-Car,No injury/unknown,UNSAFE BACKING,COTTAGE & WALNUT GRV,24080
2010,10,3,Weekday,1100,1-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,DUNN & N OLD SR37 RD,24081
2010,10,1,Weekend,1100,2-Car,No injury/unknown,IMPROPER TURNING,SALE & SR46W,24082
2010,10,3,Weekday,700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,MATTHEWS & SR46W,24083
2010,10,3,Weekday,2000,2-Car,No injury/unknown,UNSAFE BACKING,E DRISCOLL & S LINCOLN ST,24084
2010,10,3,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S OLCOTT BLVD & WILLIAM,24085
2010,10,3,Weekday,1400,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,JORDAN & THIRD ST,24086
2010,10,5,Weekday,700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,MT PLEASANT & N MT TABOR RD,24087
2010,10,7,Weekend,1500,2-Car,No injury/unknown,UNSAFE BACKING,RATLIFF RD,24088
2010,10,3,Weekday,600,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,MATTHEWS & MCNEELEY ST,24089
2010,10,4,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HARTSTRAIT & SR46W,24090
2010,10,6,Weekday,100,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,2ND & COLLEGE MALL RD,24091
2010,10,6,Weekday,1200,2-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,FESS & HENDERSON PARKING GARAGE DR,24092
2010,10,6,Weekday,1700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,3RD ST & ARBUTUS,24093
2010,10,6,Weekday,1700,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,ATWATER & JORDAN AVE,24094
2010,10,6,Weekday,1700,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,ALLEN & BLOOMINFIELD RD,24095
2010,10,6,Weekend,2200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SR37S & WHITEHALL CROSSING,24096
2010,10,7,Weekend,300,1-Car,No injury/unknown,UNSAFE SPEED,MOORES PIKE & WINFIELD,24097
